,Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
1682,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,186000.0,73456,10,Hyderabad
1683,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,178000.0,91000,10,Hyderabad
1684,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,185000.0,71000,10,Hyderabad
1685,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,219000.0,63500,8,Hyderabad
1686,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,218000.0,85898,8,Hyderabad
1687,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,216000.0,93000,8,Hyderabad
1688,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,302000.0,30000,5,Hyderabad
1689,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,194000.0,107000,9,Hyderabad
1690,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,238000.0,90000,7,Hyderabad
1691,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,256000.0,115000,6,Hyderabad
1692,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,295000.0,44185,6,Mumbai
1693,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,347000.0,83233,9,Mumbai
1694,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,318000.0,78000,10,Mumbai
1695,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,238000.0,67000,8,Mumbai
1696,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,317000.0,80000,10,Mumbai
1697,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,200000.0,76000,9,Pune
1698,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,172000.0,114550,10,Pune
1699,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,197000.0,75029,9,Pune
1700,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,219000.0,75000,8,Pune
1701,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,260000.0,96905,6,Pune
1702,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,179000.0,86749,10,Pune
1703,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,173000.0,120000,10,Pune
1704,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,233000.0,98000,7,Pune
1705,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,268000.0,71000,6,Pune
1706,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,189000.0,115000,9,Pune
1707,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,230000.0,115000,7,Pune
1708,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,208000.0,30000,9,Pune
1709,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,242000.0,65000,7,Bangalore
1710,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,198000.0,63000,10,Chandigarh
1711,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,328000.0,73000,5,Chandigarh
1712,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,432000.0,79000,10,Chandigarh
1713,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,224000.0,96000,9,Chandigarh
1714,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,434000.0,25000,10,Ludhiana
1715,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,204000.0,82000,10,Kharar
1716,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,228000.0,72000,9,Mohali
1717,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,296000.0,75112,6,Hyderabad
1718,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,246000.0,72423,8,Kolkata
1719,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,244000.0,66000,8,Kolkata
1720,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,900000.0,80400,5,Kolkata
1721,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,297000.0,35000,6,Kharagpur
1722,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,441000.0,47800,6,Mumbai
1723,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,441000.0,57407,6,Mumbai
1724,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,912000.0,60400,5,Mumbai
1725,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,479000.0,67000,10,Mumbai
1726,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,820000.0,105000,6,Mumbai
1727,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,478000.0,78000,10,Mumbai
1728,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,200000.0,86749,10,Pune
1729,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,822000.0,70711,6,Pune
1730,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,244000.0,75000,8,Pune
1731,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,295000.0,77000,6,Pune
1732,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,433000.0,132000,10,Pune
1733,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,265000.0,69000,7,Pune
1734,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,435000.0,135000,10,Pune
1735,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,293000.0,57000,6,Pune
1736,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,264000.0,100000,7,Pune
1737,Maruti Suzuki,Ciaz,VDi SHVS[2014-2017],Manual,Diesel,371000.0,69000,9,Delhi
1738,Maruti Suzuki,Ciaz,VDi SHVS[2014-2017],Manual,Diesel,357000.0,112000,8,Hyderabad
1739,Maruti Suzuki,Ciaz,VDi SHVS[2014-2017],Manual,Diesel,405000.0,72101,8,Mumbai
1740,Maruti Suzuki,Ciaz,VDi SHVS[2014-2017],Manual,Diesel,399000.0,86000,8,Mumbai
1741,Maruti Suzuki,Ciaz,VDi SHVS[2014-2017],Manual,Diesel,371000.0,78000,8,Navi
1742,Maruti Suzuki,Ciaz,VDi SHVS[2014-2017],Manual,Diesel,367000.0,81000,8,Navi
1743,Maruti Suzuki,Ciaz,VDi [2014-2015][2014-2017],Manual,Diesel,332000.0,86623,10,Bangalore
1744,Maruti Suzuki,Ciaz,VDi [2014-2015][2014-2017],Manual,Diesel,339000.0,73000,9,Noida
1745,Maruti Suzuki,Ciaz,VDi [2014-2015][2014-2017],Manual,Diesel,350000.0,45000,9,Lucknow
1746,Maruti Suzuki,Ciaz,VDi [2014-2015][2014-2017],Manual,Diesel,341000.0,60741,10,Mumbai
1747,Maruti Suzuki,Ciaz,VDi [2014-2015][2014-2017],Manual,Diesel,354000.0,22000,9,Sangli
1748,Maruti Suzuki,Ciaz,VDi [2014-2015][2014-2017],Manual,Diesel,486000.0,100000,9,Kolkata
1749,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,348000.0,120000,9,Ahmedabad
1750,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,389000.0,92000,8,Ahmedabad
1751,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,426000.0,90000,8,Bangalore
1752,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,399000.0,65000,8,Ludhiana
1753,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,406000.0,63000,8,Mohali
1754,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,440000.0,59000,8,Delhi
1755,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,431000.0,78000,8,Delhi
1756,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,428000.0,85000,8,Delhi
1757,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,422000.0,99000,8,Delhi
1758,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,467000.0,89000,7,Delhi
1759,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,444000.0,49000,8,Delhi
1760,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,404000.0,70955,8,Hyderabad
1761,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,394000.0,86500,8,Hyderabad
1762,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,354000.0,92000,9,Hyderabad
1763,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,363000.0,67300,9,Hyderabad
1764,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,398000.0,78155,8,Kolkata
1765,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,349000.0,115000,9,Kolkata
1766,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,439000.0,59900,8,Mumbai
1767,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,424000.0,101000,7,Pune
1768,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,441000.0,68000,7,Pune
1769,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,389000.0,90779,8,Pune
1770,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,442000.0,110751,8,Ahmedabad
1771,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,438000.0,92000,8,Chandigarh
1772,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,501000.0,57211,8,Mumbai
1773,Maruti Suzuki,Ciaz,VDi+ SHVS[2014-2017],Manual,Diesel,439000.0,77796,8,Pune
1774,Maruti Suzuki,Alto 800,VXi,Manual,Petrol,238000.0,54500,5,Ahmedabad
1775,Maruti Suzuki,S-Presso,VXi,Manual,Petrol,388000.0,71000,3,Ahmedabad
1776,Maruti Suzuki,S-Presso,VXi,Manual,Petrol,370000.0,16000,4,Ahmedabad
1777,Maruti Suzuki,S-Presso,VXi,Manual,Petrol,378000.0,15000,4,Ahmedabad
1778,Maruti Suzuki,Brezza,VXi,Manual,Petrol,769000.0,3300,3,Ahmedabad
1779,Maruti Suzuki,Alto K10,VXi,Manual,Petrol,479000.0,9200,1,Ahmedabad
1780,Maruti Suzuki,Swift,VXi,Manual,Petrol,560000.0,37920,3,Ahmedabad
1781,Maruti Suzuki,Alto K10,VXi,Manual,Petrol,435000.0,13000,2,Ahmedabad
1782,Maruti Suzuki,Swift,VXi,Manual,Petrol,314000.0,52000,9,Ahmedabad
1783,Maruti Suzuki,Swift,VXi,Manual,Petrol,377000.0,47300,7,Ahmedabad
1784,Maruti Suzuki,S-Presso,VXi,Manual,Petrol,355000.0,66068,4,Ahmedabad
1785,Maruti Suzuki,Alto 800,VXi,Manual,Petrol,315000.0,32946,4,Ahmedabad
1786,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,742000.0,65000,4,Ahmedabad
1787,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,816000.0,32000,4,Ahmedabad
1788,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,448000.0,66896,10,Bangalore
1789,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,769000.0,94402,5,Bangalore
1790,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,640000.0,38000,7,Bangalore
1791,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,784000.0,80219,4,Gulbarga
1792,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,614000.0,43000,8,Bangalore
1793,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,694000.0,60000,6,Delhi
1794,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,697000.0,60000,6,Mumbai
1795,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,724000.0,78000,6,Bangalore
1796,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,798000.0,48000,3,Chandigarh
1797,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,874000.0,48000,3,Delhi
1798,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,599000.0,99000,7,Chennai
1799,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,731000.0,70000,5,Chennai
1800,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,585000.0,75000,8,Chennai
1801,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,748000.0,44117,5,Coimbatore
1802,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,502000.0,77000,10,Delhi
1803,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,502000.0,77000,10,Mumbai
1804,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,613000.0,68000,8,Delhi
1805,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,809000.0,28000,4,Delhi
1806,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,642000.0,62000,7,Delhi
1807,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,684000.0,57426,7,Delhi
1808,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,744000.0,45000,6,Delhi
1809,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,643000.0,57000,7,Delhi
1810,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,544000.0,77000,10,Delhi
1811,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,502000.0,70000,10,Delhi
1812,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,820000.0,27000,4,Delhi
1813,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,810000.0,70000,4,Delhi
1814,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,612000.0,87000,8,Delhi
1815,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,642000.0,62150,7,Delhi
1816,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,636000.0,50000,9,Delhi
1817,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,503000.0,59000,10,Delhi
1818,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,591000.0,50838,9,Ghaziabad
1819,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,743000.0,47563,5,Faridabad
1820,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,808000.0,73000,4,Delhi
1821,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,465000.0,52000,10,Delhi
1822,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,802000.0,47000,5,Delhi
1823,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,635000.0,65000,9,Delhi
1824,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,650000.0,72000,7,Delhi
1825,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,696000.0,40000,6,Delhi
1826,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,792000.0,61800,5,Delhi
1827,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,597000.0,85000,7,Pune
1828,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,457000.0,68927,10,Hyderabad
1829,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,837000.0,94500,3,Hyderabad
1830,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,740000.0,81000,4,Hyderabad
1831,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,589000.0,80000,9,Hyderabad
1832,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,806000.0,50000,4,Hyderabad
1833,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,456000.0,60000,10,Hyderabad
1834,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,891000.0,20000,3,Hyderabad
1835,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,875000.0,35389,3,Hyderabad
1836,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,594000.0,40500,9,Hyderabad
1837,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,827000.0,105000,3,Hyderabad
1838,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,750000.0,42500,5,Hyderabad
1839,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,689000.0,60000,6,Kolkata
1840,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,588000.0,49000,9,Kolkata
1841,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,645000.0,47000,7,Kolkata
1842,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,594000.0,66928,7,Kolkata
1843,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,552000.0,62223,9,Kolkata
1844,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,882000.0,26000,3,Kolkata
1845,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,449000.0,93000,10,Kolkata
1846,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,451000.0,20000,10,Kolkata
1847,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,845000.0,76000,3,Kolkata
1848,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,642000.0,51736,7,Mumbai
1849,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,648000.0,75555,7,Mumbai
1850,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,456000.0,48831,10,Mumbai
1851,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,694000.0,39334,7,Mumbai
1852,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,574000.0,44679,9,Mumbai
1853,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,645000.0,21226,7,Mumbai
1854,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,574000.0,44800,9,Mumbai
1855,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,455000.0,50000,10,Mumbai
1856,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,450000.0,50054,10,Mumbai
1857,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,635000.0,60000,8,Mumbai
1858,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,813000.0,31000,5,Mumbai
1859,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,746000.0,42302,6,Mumbai
1860,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,831000.0,4500,5,Mumbai
1861,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,601000.0,38000,9,Mumbai
1862,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,602000.0,82000,10,Mumbai
1863,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,440000.0,36000,7,Mumbai
1864,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,643000.0,89000,7,Mumbai
1865,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,693000.0,85000,6,Mumbai
1866,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,695000.0,43100,6,Mumbai
1867,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,692000.0,96750,6,Mumbai
1868,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,614000.0,53261,8,Mumbai
1869,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,640000.0,39043,7,Mumbai
1870,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,439000.0,88303,10,Mumbai
1871,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,442000.0,66000,10,Mumbai
1872,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,645000.0,80000,7,Mumbai
1873,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,613000.0,79000,8,Mumbai
1874,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,796000.0,56000,5,Mumbai
1875,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,451000.0,94993,10,Mumbai
1876,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,688000.0,50000,7,Mumbai
1877,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,815000.0,28674,4,Mumbai
1878,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,695000.0,57000,6,Mumbai
1879,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,585000.0,72226,9,Mumbai
1880,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,639000.0,98105,6,Thane
1881,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,663000.0,92200,8,Thane
1882,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,598000.0,75000,7,Thane
1883,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,876000.0,40000,3,Thane
1884,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,636000.0,88000,6,Thane
1885,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,796000.0,62000,4,Thane
1886,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,592000.0,95000,9,Thane
1887,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,448000.0,88000,10,Thane
1888,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,593000.0,109141,9,Thane
1889,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,449000.0,85173,10,Navi
1890,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,659000.0,95510,8,Thane
1891,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,454000.0,41572,10,Thane
1892,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,455000.0,67000,10,Thane
1893,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,613000.0,75000,8,Mumbai
1894,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,798000.0,52863,5,Mumbai
1895,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,603000.0,36700,10,Mumbai
1896,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,807000.0,39000,5,Mumbai
1897,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,449000.0,67700,10,Navi
1898,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,438000.0,119000,10,Pune
1899,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,737000.0,59100,5,Pune
1900,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,700000.0,37000,6,Pune
1901,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,455000.0,80200,10,Pune
1902,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,835000.0,94000,3,Pune
1903,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,452000.0,57584,10,Delhi
1904,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,867000.0,48000,3,Chandigarh
1905,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,611000.0,27000,8,Kolkata
1906,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,604000.0,38000,8,Kolkata
1907,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,637000.0,66928,7,Kolkata
1908,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,652000.0,30000,7,Kolkata
1909,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,662000.0,16000,7,Kolkata
1910,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,807000.0,40000,4,Kolkata
1911,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,688000.0,58000,6,Kolkata
1912,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,684000.0,58000,6,Pune
1913,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,575000.0,22000,9,Kolkata
1914,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,462000.0,56000,10,Kolkata
1915,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,788000.0,67000,5,Mumbai
1916,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,854000.0,63312,4,Mumbai
1917,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,952000.0,28910,3,Mumbai
1918,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,450000.0,62157,10,Mumbai
1919,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,932000.0,53225,3,Mumbai
1920,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,675000.0,73822,7,Mumbai
1921,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,586000.0,70000,9,Mumbai
1922,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,665000.0,90674,7,Mumbai
1923,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,879000.0,30208,4,Mumbai
1924,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,879000.0,30000,4,Mumbai
1925,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,599000.0,42575,9,Mumbai
1926,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,756000.0,26000,6,Mumbai
1927,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,702000.0,25000,7,Mumbai
1928,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,568000.0,109000,9,Mumbai
1929,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,581000.0,82152,9,Mumbai
1930,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,687000.0,51777,7,Mumbai
1931,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,818000.0,24000,5,Mumbai
1932,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,581000.0,82000,9,Mumbai
1933,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,648000.0,120000,7,Mumbai
1934,Maruti Suzuki,Ertiga,VXI[2015-2018],Manual,Petrol,450000.0,75163,10,Mumbai
1935,Maruti Suzuki,Ertiga,VXi[2018-2022],Manual,Petrol,876000.0,34362,3,Pune
